Latitude,longitude,tree_dbh,status,health,spc_common,boroname
40.74317074,-73.98167842,2,Alive,Good,littleleaf linden,Manhattan
40.80455823,-73.96783566,3,Alive,Good,littleleaf linden,Manhattan
40.7136469,-73.98869056,4,Alive,Good,Sophora,Manhattan
40.7287962,-73.99842062,19,Alive,Good,Sophora,Manhattan
40.82824785,-73.94675772,21,Alive,Good,pin oak,Manhattan
40.79151044,-73.97796545,11,Alive,Good,Callery pear,Manhattan
40.77673472,-73.95498379,10,Alive,Fair,Callery pear,Manhattan
40.77965941,-73.95351882,5,Alive,Fair,Callery pear,Manhattan
40.72494393,-74.00948713,3,Alive,Good,Kentucky coffeetree,Manhattan
40.77897605,-73.95212955,13,Alive,Good,ginkgo,Manhattan
40.76558027,-73.95273152,7,Alive,Fair,honeylocust,Manhattan
40.76560157,-73.95278204,7,Alive,Good,honeylocust,Manhattan
40.77903883,-73.95366399,10,Alive,Fair,honeylocust,Manhattan
40.70980221,-73.9923273,2,Alive,Good,green ash,Manhattan
40.8626096,-73.92227317,4,Alive,Good,green ash,Manhattan
40.8475138,-73.93538073,3,Alive,Fair,swamp white oak,Manhattan
40.72100621,-73.9948688,15,Alive,Good,Sophora,Manhattan
40.86285742,-73.9281963,1,Dead,NA,NA,Manhattan
40.79275821,-73.94180038,6,Alive,Good,Japanese zelkova,Manhattan
40.86256547,-73.93006859,3,Alive,Good,northern red oak,Manhattan
40.75889963,-73.97433778,3,Dead,NA,NA,Manhattan
40.73758906,-74.00699632,7,Alive,Good,northern red oak,Manhattan
40.86695385,-73.92549765,12,Alive,Good,honeylocust,Manhattan
40.78270419,-73.97927685,15,Alive,Good,honeylocust,Manhattan
40.79113844,-73.97633679,4,Alive,Good,American linden,Manhattan
40.78335098,-73.98278331,18,Alive,Fair,American elm,Manhattan
40.76821669,-73.95305771,3,Alive,Good,honeylocust,Manhattan
40.86728558,-73.92553062,11,Alive,Good,honeylocust,Manhattan
40.78298958,-73.94998733,11,Alive,Good,honeylocust,Manhattan
40.79763552,-73.96885264,12,Alive,Good,ginkgo,Manhattan
40.86644877,-73.92618492,7,Alive,Good,American linden,Manhattan
40.8614893,-73.93039613,18,Alive,Good,London planetree,Manhattan
40.74271688,-73.98086328,8,Alive,Good,willow oak,Manhattan
40.78363694,-73.98371923,17,Alive,Good,American elm,Manhattan
40.86240213,-73.92513372,3,Alive,Fair,Sophora,Manhattan
40.80768551,-73.96679619,8,Alive,Fair,pin oak,Manhattan
40.80868368,-73.95582759,7,Alive,Good,Callery pear,Manhattan
40.77736028,-73.95474625,7,Alive,Fair,Callery pear,Manhattan
40.74588475,-73.99447039,9,Alive,Good,Callery pear,Manhattan
40.81841743,-73.94722013,8,Alive,Fair,Callery pear,Manhattan
40.82420426,-73.94128367,5,Alive,Good,cherry,Manhattan
40.81892371,-73.94667067,10,Alive,Good,red maple,Manhattan
40.84947577,-73.93246423,4,Alive,Fair,swamp white oak,Manhattan
40.82507231,-73.94581166,11,Alive,Good,Sophora,Manhattan
40.86417408,-73.9208656,6,Alive,Good,Sophora,Manhattan
40.75784919,-73.9696206,3,Alive,Poor,Sophora,Manhattan
40.86719477,-73.92332516,0,Stump,NA,NA,Manhattan
40.74138777,-73.98156577,3,Alive,Good,ginkgo,Manhattan
40.71160414,-73.99464992,4,Alive,Fair,honeylocust,Manhattan
40.79813671,-73.96902133,6,Alive,Good,American linden,Manhattan
40.73549784,-73.98572688,13,Alive,Good,ginkgo,Manhattan
40.79128987,-73.9725105,11,Alive,Fair,honeylocust,Manhattan
40.82754005,-73.94419332,17,Alive,Good,American linden,Manhattan
40.86312779,-73.92089297,10,Alive,Fair,honeylocust,Manhattan
40.80911787,-73.94892738,5,Alive,Good,honeylocust,Manhattan
40.84644232,-73.93286236,5,Alive,Good,swamp white oak,Manhattan
40.80468244,-73.94161816,4,Alive,Good,swamp white oak,Manhattan
40.795502,-73.94424828,4,Alive,Fair,swamp white oak,Manhattan
40.86474861,-73.92660181,3,Alive,Good,swamp white oak,Manhattan
40.82675653,-73.94540688,17,Alive,Good,swamp white oak,Manhattan
40.78119662,-73.95184076,6,Alive,Fair,pin oak,Manhattan
40.7439802,-74.00133463,18,Alive,Good,Callery pear,Manhattan
40.7589328,-73.97441677,3,Alive,Poor,Callery pear,Manhattan
40.81529635,-73.94784655,5,Alive,Good,Chinese elm,Manhattan
40.86829603,-73.92150621,7,Alive,Good,Japanese zelkova,Manhattan
40.82007937,-73.9458266,8,Alive,Good,pin oak,Manhattan
40.81994487,-73.94592453,12,Alive,Good,pin oak,Manhattan
40.82891808,-73.94666567,12,Alive,Good,red maple,Manhattan
40.72738358,-74.0085756,4,Alive,Good,red maple,Manhattan
40.74314177,-73.99723449,13,Alive,Good,pin oak,Manhattan
40.78985019,-73.97405701,15,Alive,Good,red maple,Manhattan
40.85940733,-73.93377556,9,Alive,Good,northern red oak,Manhattan
40.86749001,-73.92613609,3,Alive,Good,northern red oak,Manhattan
40.82196607,-73.95233341,3,Alive,Good,swamp white oak,Manhattan
40.78255357,-73.98259911,5,Alive,Fair,red maple,Manhattan
40.7925552,-73.97685188,7,Alive,Good,pin oak,Manhattan
40.82018264,-73.9457514,10,Alive,Good,pin oak,Manhattan
40.80983981,-73.95870868,11,Alive,Good,honeylocust,Manhattan
40.8090154,-73.95400044,12,Alive,Good,American linden,Manhattan
40.82002893,-73.94586332,8,Alive,Good,pin oak,Manhattan
40.80794556,-73.94885228,4,Alive,Good,pin oak,Manhattan
40.71255371,-73.99193197,3,Alive,Poor,red maple,Manhattan
40.78229678,-73.98421589,15,Alive,Good,Callery pear,Manhattan
40.79255138,-73.97487956,13,Alive,Poor,Callery pear,Manhattan
40.78832188,-73.951486,5,Alive,Good,Callery pear,Manhattan
40.7427406,-74.00200836,10,Alive,Good,Callery pear,Manhattan
40.82760576,-73.93943568,5,Alive,Good,Callery pear,Manhattan
40.78353357,-73.97951135,25,Alive,Good,tree of heaven,Manhattan
40.82933735,-73.94810512,3,Alive,Good,swamp white oak,Manhattan
40.820073,-73.94505545,9,Alive,Good,pin oak,Manhattan
40.79172495,-73.97292411,5,Alive,Fair,pin oak,Manhattan
40.81688275,-73.94726831,19,Alive,Good,pin oak,Manhattan
40.720394400000004,-73.98813322,3,Alive,Good,honeylocust,Manhattan
40.79294809,-73.97167086,16,Alive,Good,ginkgo,Manhattan
40.79005837,-73.94892121,4,Alive,Fair,Chinese elm,Manhattan
40.79278542,-73.97690995,4,Alive,Fair,northern red oak,Manhattan
40.82817407,-73.94267732,0,Stump,NA,NA,Manhattan
40.79265406,-73.94832489,5,Alive,Good,Japanese zelkova,Manhattan
40.82453329,-73.94313332,25,Alive,Good,pin oak,Manhattan
40.86473342,-73.92258814,4,Alive,Good,littleleaf linden,Manhattan
40.78184297,-73.98340766,6,Alive,Good,red maple,Manhattan
40.7930025,-73.97180047,11,Alive,Good,honeylocust,Manhattan
40.80972882,-73.95879088,3,Alive,Good,honeylocust,Manhattan
40.79562685,-73.9484505,9,Alive,Good,honeylocust,Manhattan
40.8677224,-73.92347075,3,Alive,Good,American linden,Manhattan
40.74475882,-74.00134986,9,Alive,Good,pin oak,Manhattan
40.79245779,-73.95045766,5,Dead,NA,NA,Manhattan
40.7125849,-73.99155182,3,Dead,NA,NA,Manhattan
40.79250341,-73.94413961,7,Alive,Good,Japanese zelkova,Manhattan
40.82825628,-73.94288088,3,Alive,Good,Chinese elm,Manhattan
40.82669836,-73.93946483,5,Dead,NA,NA,Manhattan
40.85928921,-73.93447748,8,Alive,Good,Chinese elm,Manhattan
40.86756982,-73.92603158,2,Alive,Good,northern red oak,Manhattan
40.7084783,-74.0123877,4,Dead,NA,NA,Manhattan
40.82876382,-73.94629899,5,Alive,Good,Chinese elm,Manhattan
40.86865905,-73.92579994,6,Alive,Good,Japanese zelkova,Manhattan
40.76626929,-73.95402972,9,Alive,Fair,honeylocust,Manhattan
40.81305709,-73.94918703,11,Alive,Good,honeylocust,Manhattan
40.77897268,-73.95106741,12,Alive,Fair,honeylocust,Manhattan
40.78612726,-73.9772541,6,Alive,Good,honeylocust,Manhattan
40.78622665,-73.97748714,9,Alive,Good,honeylocust,Manhattan
40.76876056,-73.95513632,3,Alive,Good,honeylocust,Manhattan
40.74347714,-74.00194023,11,Alive,Good,Callery pear,Manhattan
40.77617897,-73.95366469,13,Alive,Good,mulberry,Manhattan
40.76631492,-73.95667557,9,Alive,Good,Callery pear,Manhattan
40.80712211,-73.96476132,13,Alive,Good,Callery pear,Manhattan
40.78241729,-73.98450206,6,Alive,Good,Callery pear,Manhattan
40.71153605,-73.99542753,3,Alive,Fair,honeylocust,Manhattan
40.80909464,-73.95394269,19,Alive,Good,ginkgo,Manhattan
40.80983592,-73.95062862,8,Alive,Good,honeylocust,Manhattan
40.80971575,-73.95034941,6,Alive,Good,honeylocust,Manhattan
40.86650798,-73.92775607,13,Alive,Good,honeylocust,Manhattan
40.74432005,-73.99904689,6,Alive,Good,honeylocust,Manhattan
40.77998313,-73.95258841,8,Alive,Good,honeylocust,Manhattan
40.77096373,-73.95535874,8,Alive,Fair,honeylocust,Manhattan
40.78310996,-73.95051708,11,Alive,Good,honeylocust,Manhattan
40.78605689,-73.94943143,3,Alive,Good,northern red oak,Manhattan
40.79289104,-73.97153492,2,Alive,Good,ginkgo,Manhattan
40.78276544,-73.97872843,9,Alive,Fair,American linden,Manhattan
40.80996114,-73.95091639,6,Alive,Good,honeylocust,Manhattan
40.7600107,-73.97500425,6,Alive,Fair,honeylocust,Manhattan
40.79121205,-73.97726146,10,Alive,Good,ginkgo,Manhattan
40.76502587,-73.95530193,9,Alive,Poor,ginkgo,Manhattan
40.71162266,-73.9944385,3,Alive,Good,honeylocust,Manhattan
40.77991618,-73.95242916,10,Alive,Fair,honeylocust,Manhattan
40.74263351,-74.00175384,8,Alive,Good,ginkgo,Manhattan
40.7447023,-74.00121611,4,Alive,Good,pin oak,Manhattan
40.8046167,-73.96797307,12,Alive,Good,pin oak,Manhattan
40.81326108,-73.95011692,4,Alive,Good,American linden,Manhattan
40.74155028,-73.9819507,13,Alive,Good,ginkgo,Manhattan
40.73395373,-74.00011306,10,Alive,Good,ginkgo,Manhattan
40.71158971,-73.99481476,4,Alive,Good,honeylocust,Manhattan
40.80929201,-73.95379885,3,Alive,Good,American linden,Manhattan
40.74681846,-73.99636119,2,Alive,Good,pin oak,Manhattan
40.86804815,-73.9177145,0,Stump,NA,NA,Manhattan
40.79337932,-73.94978699,5,Alive,Good,Japanese zelkova,Manhattan
40.71418374,-73.98506234,4,Dead,NA,NA,Manhattan
40.82332418,-73.94141901,4,Dead,NA,NA,Manhattan
40.743128660000004,-74.00021104,4,Alive,Good,pin oak,Manhattan
40.79546229,-73.96954658,9,Alive,Good,red maple,Manhattan
40.79313068,-73.96745957,9,Alive,Good,pin oak,Manhattan
40.82751997,-73.93922975,6,Alive,Good,Callery pear,Manhattan
40.71865752,-73.98523062,4,Alive,Fair,littleleaf linden,Manhattan
40.78115573,-73.95731362,5,Alive,Poor,littleleaf linden,Manhattan
40.8666672,-73.92638543,9,Alive,Good,littleleaf linden,Manhattan
40.7283917,-74.00395336,9,Alive,Good,littleleaf linden,Manhattan
40.79697651,-73.94747189,10,Alive,Fair,littleleaf linden,Manhattan
40.86750385,-73.92567103,3,Alive,Fair,honeylocust,Manhattan
40.78314843,-73.95036444,13,Alive,Good,honeylocust,Manhattan
40.73060604,-74.006895600000007,8,Alive,Good,honeylocust,Manhattan
40.74236371,-73.98071983,11,Alive,Fair,honeylocust,Manhattan
40.81286525,-73.94932762,11,Alive,Good,honeylocust,Manhattan
40.74284391,-73.9811635,5,Alive,Good,Japanese zelkova,Manhattan
40.82687661,-73.94016015,2,Dead,NA,NA,Manhattan
40.78285679,-73.94967213,6,Alive,Poor,Japanese zelkova,Manhattan
40.80714151,-73.95299185,8,Alive,Good,Japanese zelkova,Manhattan
40.79143183,-73.97777999,6,Alive,Fair,American linden,Manhattan
40.7913444,-73.97757372,9,Alive,Fair,ginkgo,Manhattan
40.74375657,-73.99944114,14,Alive,Good,honeylocust,Manhattan
40.78124662,-73.94974386,16,Alive,Good,honeylocust,Manhattan
40.73871046,-74.00757706,2,Alive,Good,red maple,Manhattan
40.78640093,-73.95025236,5,Alive,Good,pin oak,Manhattan
40.73080051,-74.00686373,8,Alive,Fair,honeylocust,Manhattan
40.78828493,-73.95326113,4,Alive,Good,Japanese zelkova,Manhattan
40.8625776,-73.9223584,2,Alive,Fair,Japanese zelkova,Manhattan
40.79307791,-73.95000714,7,Alive,Good,Japanese zelkova,Manhattan
40.76574276,-73.95468294,9,Alive,Poor,littleleaf linden,Manhattan
40.80457995,-73.96788672,8,Alive,Good,littleleaf linden,Manhattan
40.78044651,-73.9556324,10,Alive,Fair,littleleaf linden,Manhattan
40.85965668,-73.92710919,19,Alive,Good,littleleaf linden,Manhattan
40.72166761,-73.99450578,4,Alive,Good,honeylocust,Manhattan
40.74446342,-74.00248273,7,Alive,Good,Callery pear,Manhattan
40.71627389,-74.00954587,4,Alive,Good,Callery pear,Manhattan
40.79878444,-73.96793815,12,Alive,Good,Callery pear,Manhattan
40.80794494,-73.96659577,8,Alive,Good,Callery pear,Manhattan
40.76593401,-73.95454403,4,Alive,Poor,Callery pear,Manhattan
40.80958482,-73.95889753,8,Alive,Good,ginkgo,Manhattan
40.79565605,-73.94852005,8,Alive,Good,honeylocust,Manhattan
40.81429342,-73.9510072,8,Alive,Good,Chinese elm,Manhattan
40.71648859,-73.98467631,2,Alive,Good,littleleaf linden,Manhattan
40.76508556,-73.96384613,9,Alive,Fair,Callery pear,Manhattan
40.81480019,-73.95221616,6,Alive,Good,Callery pear,Manhattan
40.78124584,-73.957527,8,Alive,Good,littleleaf linden,Manhattan
40.79119992,-73.94578419,5,Alive,Fair,littleleaf linden,Manhattan
40.74229576,-74.00095115,4,Alive,Good,littleleaf linden,Manhattan
40.79109387,-73.97698265,6,Alive,Fair,littleleaf linden,Manhattan
40.8278881,-73.94615937,3,Alive,Good,littleleaf linden,Manhattan
40.82435519,-73.94163621,5,Alive,Good,littleleaf linden,Manhattan
40.8191333,-73.94633717,11,Alive,Good,littleleaf linden,Manhattan
40.75948325,-73.95831836,15,Alive,Fair,London planetree,Manhattan
40.82814062,-73.94288383,6,Alive,Fair,littleleaf linden,Manhattan
40.76653763,-73.95499343,6,Alive,Fair,littleleaf linden,Manhattan
40.86427792,-73.92633663,4,Alive,Good,littleleaf linden,Manhattan
40.82953398,-73.94593798,2,Alive,Good,littleleaf linden,Manhattan
40.86700915,-73.92066952,5,Alive,Fair,Japanese zelkova,Manhattan
40.807368,-73.94927513,2,Alive,Good,London planetree,Manhattan
40.74210484,-73.98134174,7,Alive,Fair,London planetree,Manhattan
40.79946338,-73.9471978,0,Stump,NA,NA,Manhattan
40.7820906,-73.98372632,12,Alive,Poor,London planetree,Manhattan
40.78350158,-73.98339847,18,Alive,Good,American elm,Manhattan
40.77089587,-73.95519853,0,Dead,NA,NA,Manhattan
40.86869568,-73.92562471,8,Alive,Good,Japanese zelkova,Manhattan
40.81437271,-73.95119636,8,Alive,Good,Chinese elm,Manhattan
40.76859305,-73.9581045,0,Dead,NA,NA,Manhattan
40.86656386,-73.92906425,2,Alive,Fair,cherry,Manhattan
40.80975332,-73.95043847,8,Alive,Good,honeylocust,Manhattan
40.80922723,-73.94918545,6,Alive,Fair,honeylocust,Manhattan
40.79099253,-73.97674357,8,Alive,Good,ginkgo,Manhattan
40.77562025,-73.98068586,11,Alive,Good,honeylocust,Manhattan
40.79818492,-73.96898603,2,Alive,Good,American linden,Manhattan
40.80979125,-73.95874465,9,Alive,Good,honeylocust,Manhattan
40.77967628,-73.95185851,13,Alive,Fair,honeylocust,Manhattan
40.79092301,-73.97657956,8,Alive,Good,honeylocust,Manhattan
40.80700092,-73.96484984,4,Alive,Fair,London planetree,Manhattan
40.73808802,-74.00795581,25,Alive,Good,American elm,Manhattan
40.79319114,-73.96741536,10,Alive,Good,pin oak,Manhattan
40.77962262,-73.95173085,14,Alive,Good,ginkgo,Manhattan
40.74302202,-74.00267717,11,Alive,Good,ginkgo,Manhattan
40.71262156,-73.99110496,4,Alive,Poor,London planetree,Manhattan
40.71263503,-73.9909407,4,Alive,Poor,London planetree,Manhattan
40.81902679,-73.94672516,3,Alive,Good,cherry,Manhattan
40.85548215,-73.92564752,11,Alive,Good,London planetree,Manhattan
40.86343811,-73.9301242,27,Alive,Fair,London planetree,Manhattan
40.78263705,-73.98253805,15,Alive,Good,American linden,Manhattan
40.74281531,-74.00192624,9,Alive,Good,ginkgo,Manhattan
40.74285702,-74.0020254,10,Alive,Good,ginkgo,Manhattan
40.77993451,-73.95301321,4,Alive,Good,honeylocust,Manhattan
40.80719607,-73.95299497,17,Alive,Good,London planetree,Manhattan
40.74379653,-74.00089825,14,Alive,Good,willow oak,Manhattan
40.82738942,-73.94430511,10,Alive,Good,honeylocust,Manhattan
40.80907508,-73.94882642,8,Alive,Fair,honeylocust,Manhattan
40.74393953,-74.00123801,14,Alive,Good,willow oak,Manhattan
40.81482826,-73.95045311,9,Alive,Good,London planetree,Manhattan
40.71136596,-73.98918922,11,Alive,Fair,London planetree,Manhattan
40.76952986,-73.95488701,9,Alive,Good,honeylocust,Manhattan
40.73809163,-74.00734238,20,Alive,Good,American elm,Manhattan
40.85575001,-73.92545183,11,Alive,Good,London planetree,Manhattan
40.79049268,-73.97459654,7,Alive,Good,cherry,Manhattan
40.81905975,-73.94680438,2,Alive,Good,cherry,Manhattan
40.73870961,-74.00684092,7,Alive,Fair,cherry,Manhattan
40.71259567,-73.99142056,4,Alive,Poor,London planetree,Manhattan
40.79050089,-73.95028734,4,Alive,Fair,London planetree,Manhattan
40.71084211,-73.99405496,19,Alive,Fair,London planetree,Manhattan
40.74139506,-73.99374687,5,Alive,Fair,littleleaf linden,Manhattan
40.71811998,-73.98465499,8,Alive,Fair,littleleaf linden,Manhattan
40.8662,-73.92959305,4,Alive,Good,Japanese zelkova,Manhattan
40.7130379,-73.98615817,3,Alive,Good,northern red oak,Manhattan
40.72077647,-73.98793947,7,Alive,Good,London planetree,Manhattan
40.71257195,-73.99170962,3,Alive,Poor,London planetree,Manhattan
40.81672529,-73.95011871,27,Alive,Good,London planetree,Manhattan
40.81682512,-73.95012772,25,Alive,Fair,London planetree,Manhattan
40.78289039,-73.98235279,14,Alive,Good,honeylocust,Manhattan
40.81296117,-73.94925733,9,Alive,Good,honeylocust,Manhattan
40.74306825,-74.00278706,6,Alive,Good,American linden,Manhattan
40.80941337,-73.94959985,3,Alive,Good,honeylocust,Manhattan
40.79094948,-73.97664201,10,Alive,Good,ginkgo,Manhattan
40.74412931,-74.00168891,15,Alive,Good,honeylocust,Manhattan
40.82345593,-73.9492313,5,Alive,Good,'Schubert' chokecherry,Manhattan
40.71604736,-73.98960525,3,Alive,Good,'Schubert' chokecherry,Manhattan
40.78225017,-73.98282163,6,Alive,Good,red maple,Manhattan
40.71148239,-73.99604029,6,Alive,Good,honeylocust,Manhattan
40.80986675,-73.95069946,6,Alive,Fair,honeylocust,Manhattan
40.74314287,-73.99905435,10,Alive,Good,honeylocust,Manhattan
40.78313721,-73.98423833,8,Alive,Good,honeylocust,Manhattan
40.7442654,-74.00201225,16,Alive,Good,willow oak,Manhattan
40.72810026,-74.00838074,4,Alive,Good,Kentucky coffeetree,Manhattan
40.73809054,-74.00752714,3,Alive,Good,London planetree,Manhattan
40.80918765,-73.94909206,6,Alive,Good,honeylocust,Manhattan
40.81911754,-73.94667272,15,Alive,Good,honeylocust,Manhattan
40.79314462,-73.94995841,5,Alive,Good,Japanese zelkova,Manhattan
40.77952365,-73.95149546,10,Alive,Fair,honeylocust,Manhattan
40.80964461,-73.95018076,4,Alive,Good,honeylocust,Manhattan
40.80930081,-73.94935088,8,Alive,Good,honeylocust,Manhattan
40.74457234,-73.99103339,4,Alive,Good,ginkgo,Manhattan
40.71083513,-73.98484181,3,Alive,Good,ginkgo,Manhattan
40.78001903,-73.95325514,4,Alive,Fair,honeylocust,Manhattan
40.76620356,-73.9564084,5,Alive,Poor,honeylocust,Manhattan
40.72243874,-73.99420573,5,Dead,NA,NA,Manhattan
40.80607571,-73.95270864,6,Alive,Good,willow oak,Manhattan
40.71281897,-73.98516845,2,Alive,Good,American elm,Manhattan
40.79272724,-73.94720162,5,Alive,Poor,red maple,Manhattan
40.79318576,-73.97484019,11,Alive,Good,ginkgo,Manhattan
40.79406327,-73.9430036,3,Alive,Good,sawtooth oak,Manhattan
40.74438501,-74.00229643,6,Alive,Good,Callery pear,Manhattan
40.79889311,-73.96819792,11,Alive,Good,Callery pear,Manhattan
40.74631201,-73.99515901,8,Alive,Good,Callery pear,Manhattan
40.74400703,-73.99161456,8,Alive,Good,Callery pear,Manhattan
40.79026786,-73.97475863,14,Alive,Good,cherry,Manhattan
40.78244762,-73.98457407,6,Alive,Good,Callery pear,Manhattan
40.79238629,-73.97448712,10,Alive,Fair,Callery pear,Manhattan
40.77678528,-73.9551038,10,Alive,Poor,Callery pear,Manhattan
40.74397391,-73.99153554,8,Alive,Good,Callery pear,Manhattan
40.80646177,-73.95273173,9,Alive,Good,willow oak,Manhattan
40.80624104,-73.95271853,8,Alive,Fair,willow oak,Manhattan
40.74214609,-73.98115147,18,Alive,Good,London planetree,Manhattan
40.82421597,-73.94336274,2,Alive,Good,London planetree,Manhattan
40.86751161,-73.92333407,10,Alive,Good,honeylocust,Manhattan
40.70973237,-73.99295276,7,Alive,Good,green ash,Manhattan
40.70977315,-73.992688329999993,11,Alive,Good,green ash,Manhattan
40.74389222,-74.0011256,16,Alive,Good,honeylocust,Manhattan
40.74373939,-74.00076248,10,Alive,Good,honeylocust,Manhattan
40.74370403,-74.00067848,11,Alive,Good,honeylocust,Manhattan
40.77709303,-73.95411012,10,Alive,Fair,honeylocust,Manhattan
40.77705586,-73.95402163,9,Alive,Fair,honeylocust,Manhattan
40.80288031,-73.94293348,9,Alive,Good,Kentucky coffeetree,Manhattan
40.71138005,-73.9890454,12,Alive,Poor,London planetree,Manhattan
40.71260296,-73.99133162,3,Alive,Poor,London planetree,Manhattan
40.86843861,-73.92006034,27,Alive,Good,ginkgo,Manhattan
40.80879126,-73.95230558,3,Alive,Good,sugar maple,Manhattan
40.73871021,-74.00736199,4,Alive,Fair,cherry,Manhattan
40.77932599,-73.95102529,11,Alive,Good,honeylocust,Manhattan
40.79140663,-73.97242563,9,Alive,Good,honeylocust,Manhattan
40.74258036,-74.00162753,8,Alive,Good,ginkgo,Manhattan
40.79123558,-73.97731697,12,Alive,Good,ginkgo,Manhattan
40.74442327,-73.99897466,8,Alive,Good,honeylocust,Manhattan
40.82753268,-73.94725931,2,Alive,Fair,London planetree,Manhattan
40.7422663,-73.98143686,2,Alive,Good,London planetree,Manhattan
40.71256489,-73.99179569,4,Alive,Good,London planetree,Manhattan
40.7438489,-74.00102266,16,Alive,Good,willow oak,Manhattan
40.81703239,-73.95013391,13,Alive,Poor,London planetree,Manhattan
40.71291924,-73.98518448,2,Alive,Good,American elm,Manhattan
40.78271016,-73.97876854,4,Alive,Good,tree of heaven,Manhattan
40.72632039,-73.97876145,3,Alive,Good,Kentucky coffeetree,Manhattan
40.86868699,-73.92021755,16,Alive,Good,ginkgo,Manhattan
40.74104243,-73.98168248,9,Alive,Good,honeylocust,Manhattan
40.80409954,-73.93900342,8,Alive,Good,sawtooth oak,Manhattan
40.78979734,-73.94830064,5,Alive,Good,Chinese elm,Manhattan
40.81587991,-73.95310075,9,Alive,Good,Callery pear,Manhattan
40.71161262,-73.99455317,3,Alive,Good,honeylocust,Manhattan
40.77985853,-73.95306825,4,Alive,Fair,honeylocust,Manhattan
40.78058979,-73.9542792,3,Alive,Good,honeylocust,Manhattan
40.77068587,-73.95470275,14,Alive,Good,honeylocust,Manhattan
40.80281772,-73.96940723,11,Alive,Fair,honeylocust,Manhattan
40.74227499,-73.98260873,6,Alive,Good,Callery pear,Manhattan
40.80960943,-73.95009738,6,Alive,Good,honeylocust,Manhattan
40.74460955,-73.99112181,4,Alive,Good,ginkgo,Manhattan
40.74500113,-74.00225596,6,Alive,Good,ginkgo,Manhattan
40.74097192,-73.98173406,11,Alive,Fair,honeylocust,Manhattan
40.86834677,-73.91842078,6,Alive,Good,American linden,Manhattan
40.74341218,-73.99182901,7,Alive,Good,Callery pear,Manhattan
40.79273533,-73.94523027,4,Alive,Fair,Callery pear,Manhattan
40.76457302,-73.96391471,8,Alive,Fair,Callery pear,Manhattan
40.82557868,-73.94003964,4,Alive,Good,littleleaf linden,Manhattan
40.82416518,-73.94119239,6,Alive,Good,littleleaf linden,Manhattan
40.79451677,-73.94266988,6,Alive,Good,honeylocust,Manhattan
40.79114761,-73.97710944,16,Alive,Good,ginkgo,Manhattan
40.76959079,-73.95484243,2,Alive,Good,ginkgo,Manhattan
40.76581459,-73.95547519,5,Alive,Good,honeylocust,Manhattan
40.7440408,-74.00147861,12,Alive,Fair,honeylocust,Manhattan
40.80731651,-73.95277969,8,Alive,Good,honeylocust,Manhattan
40.78347703,-73.95255481,2,Alive,Fair,ginkgo,Manhattan
40.86835909,-73.92651785,8,Alive,Good,ginkgo,Manhattan
40.79714401,-73.9450459,2,Alive,Good,sawtooth oak,Manhattan
40.86374702,-73.92111426,4,Alive,Good,tulip-poplar,Manhattan
40.86066401,-73.91986063,11,Alive,Good,Norway maple,Manhattan
40.81799023,-73.95007087,3,Alive,Good,sawtooth oak,Manhattan
40.86384593,-73.92099172,5,Alive,Good,tulip-poplar,Manhattan
40.8636223,-73.92084931,4,Alive,Good,tulip-poplar,Manhattan
40.71146772,-73.98493772,8,Alive,Good,American linden,Manhattan
40.77099659,-73.95543632,7,Alive,Good,honeylocust,Manhattan
40.78257633,-73.94925397,7,Alive,Good,honeylocust,Manhattan
40.77690556,-73.95366391,9,Alive,Good,ginkgo,Manhattan
40.78336016,-73.97909572,15,Alive,Good,American linden,Manhattan
40.71194608,-73.99719911,9,Alive,Good,honeylocust,Manhattan
40.78303706,-73.98426443,9,Alive,Good,honeylocust,Manhattan
40.82049646,-73.94607527,17,Alive,Good,Norway maple,Manhattan
40.71139636,-73.99588804,10,Alive,Good,honeylocust,Manhattan
40.86271351,-73.92199642,5,Alive,Good,honeylocust,Manhattan
40.82038064,-73.94580039,16,Alive,Good,Norway maple,Manhattan
40.74496005,-73.9935903,9,Alive,Good,littleleaf linden,Manhattan
40.85927358,-73.93442343,6,Alive,Good,Chinese elm,Manhattan
40.80862896,-73.96559706,8,Alive,Good,ginkgo,Manhattan
40.87134328,-73.91525942,4,Alive,Good,ginkgo,Manhattan
40.78359036,-73.97964746,9,Alive,Good,pin oak,Manhattan
40.80936164,-73.9537481,18,Alive,Good,cherry,Manhattan
40.81315302,-73.94911674,14,Alive,Good,pin oak,Manhattan
40.81976954,-73.9460522,8,Alive,Good,pin oak,Manhattan
40.81658438,-73.94694811,12,Alive,Fair,pin oak,Manhattan
40.82410381,-73.94344448,11,Alive,Good,pin oak,Manhattan
40.81479778,-73.9562062,3,Alive,Good,London planetree,Manhattan
40.72416983,-73.97705943,5,Alive,Good,swamp white oak,Manhattan
40.7882403,-73.95154562,5,Alive,Fair,Callery pear,Manhattan
40.76594785,-73.95579491,5,Alive,Poor,Callery pear,Manhattan
40.81457371,-73.95064004,4,Alive,Good,London planetree,Manhattan
40.80616016,-73.95271369,6,Alive,Good,willow oak,Manhattan
40.79253711,-73.946749,22,Alive,Fair,London planetree,Manhattan
40.72587782,-73.98299387,8,Alive,Fair,black locust,Manhattan
40.73135661,-74.00358059,15,Alive,Good,black locust,Manhattan
40.78217148,-73.95387821,2,Alive,Fair,littleleaf linden,Manhattan
